,user_id,business_id,predicted_rating
0,--BumyUHiO_7YsHurb9Hkw,itm31pyW_HQ0mqAIuLAJWw,4.99999999781176
1,--BumyUHiO_7YsHurb9Hkw,59gz9i2bVcdifaiGqf_chw,4.999999997345584
2,--BumyUHiO_7YsHurb9Hkw,BD-Y8m95e7DZCfozfd1FbA,4.999999997345447
3,--BumyUHiO_7YsHurb9Hkw,UEBnR63_9PQ9WZTyVnOIYg,4.999999997015852
4,--BumyUHiO_7YsHurb9Hkw,Rp9gsthQjYKkZenRMWmQag,4.999999996622019
5,--BumyUHiO_7YsHurb9Hkw,-3iRcdd9CPD5mqQj8q5jXQ,4.999999996562898
6,--BumyUHiO_7YsHurb9Hkw,kl2kuAgGZ7tfi9kznMhQNA,4.999999996556886
7,--BumyUHiO_7YsHurb9Hkw,H29EzY81QdRYNY4hEKWGcQ,4.9999999965550685
8,--BumyUHiO_7YsHurb9Hkw,_4B99coJlSasAgQPm0gyqA,4.999999996457736
9,--BumyUHiO_7YsHurb9Hkw,1KP5pShdlC7dqyQbxtP3Zw,4.999999996023612
10,--Qh8yKWAvIP4V4K8ZPfHA,itm31pyW_HQ0mqAIuLAJWw,4.999999997826247
11,--Qh8yKWAvIP4V4K8ZPfHA,BD-Y8m95e7DZCfozfd1FbA,4.999999997268935
12,--Qh8yKWAvIP4V4K8ZPfHA,59gz9i2bVcdifaiGqf_chw,4.999999997208061
13,--Qh8yKWAvIP4V4K8ZPfHA,UEBnR63_9PQ9WZTyVnOIYg,4.999999996990007
14,--Qh8yKWAvIP4V4K8ZPfHA,kl2kuAgGZ7tfi9kznMhQNA,4.999999996605038
15,--Qh8yKWAvIP4V4K8ZPfHA,H29EzY81QdRYNY4hEKWGcQ,4.999999996594044
16,--Qh8yKWAvIP4V4K8ZPfHA,_4B99coJlSasAgQPm0gyqA,4.9999999965790725
17,--Qh8yKWAvIP4V4K8ZPfHA,Rp9gsthQjYKkZenRMWmQag,4.999999996566599
18,--Qh8yKWAvIP4V4K8ZPfHA,-3iRcdd9CPD5mqQj8q5jXQ,4.999999996522899
19,--Qh8yKWAvIP4V4K8ZPfHA,1KP5pShdlC7dqyQbxtP3Zw,4.9999999960201045
20,--UOvCH5qEgdNQ8lzR8QYQ,itm31pyW_HQ0mqAIuLAJWw,4.999999997828026
21,--UOvCH5qEgdNQ8lzR8QYQ,59gz9i2bVcdifaiGqf_chw,4.999999997354407
22,--UOvCH5qEgdNQ8lzR8QYQ,BD-Y8m95e7DZCfozfd1FbA,4.999999997350871
23,--UOvCH5qEgdNQ8lzR8QYQ,UEBnR63_9PQ9WZTyVnOIYg,4.999999997006802
24,--UOvCH5qEgdNQ8lzR8QYQ,Rp9gsthQjYKkZenRMWmQag,4.999999996594281
25,--UOvCH5qEgdNQ8lzR8QYQ,_4B99coJlSasAgQPm0gyqA,4.999999996577157
26,--UOvCH5qEgdNQ8lzR8QYQ,kl2kuAgGZ7tfi9kznMhQNA,4.999999996562783
27,--UOvCH5qEgdNQ8lzR8QYQ,-3iRcdd9CPD5mqQj8q5jXQ,4.999999996541775
28,--UOvCH5qEgdNQ8lzR8QYQ,H29EzY81QdRYNY4hEKWGcQ,4.999999996511689
29,--UOvCH5qEgdNQ8lzR8QYQ,1KP5pShdlC7dqyQbxtP3Zw,4.999999996021144
30,--YhjyV-ce1nFLYxP49C5A,itm31pyW_HQ0mqAIuLAJWw,4.999999997839618
31,--YhjyV-ce1nFLYxP49C5A,59gz9i2bVcdifaiGqf_chw,4.99999999734273
32,--YhjyV-ce1nFLYxP49C5A,BD-Y8m95e7DZCfozfd1FbA,4.999999997342425
33,--YhjyV-ce1nFLYxP49C5A,UEBnR63_9PQ9WZTyVnOIYg,4.999999997050161
34,--YhjyV-ce1nFLYxP49C5A,Rp9gsthQjYKkZenRMWmQag,4.99999999660539
35,--YhjyV-ce1nFLYxP49C5A,kl2kuAgGZ7tfi9kznMhQNA,4.999999996565909
36,--YhjyV-ce1nFLYxP49C5A,_4B99coJlSasAgQPm0gyqA,4.999999996564043
37,--YhjyV-ce1nFLYxP49C5A,-3iRcdd9CPD5mqQj8q5jXQ,4.99999999654812
38,--YhjyV-ce1nFLYxP49C5A,H29EzY81QdRYNY4hEKWGcQ,4.999999996545152
39,--YhjyV-ce1nFLYxP49C5A,1KP5pShdlC7dqyQbxtP3Zw,4.999999995967169
40,--cd_gA-9Q8gM9P2cTxEsQ,itm31pyW_HQ0mqAIuLAJWw,4.999999997834937
41,--cd_gA-9Q8gM9P2cTxEsQ,BD-Y8m95e7DZCfozfd1FbA,4.999999997368245
42,--cd_gA-9Q8gM9P2cTxEsQ,59gz9i2bVcdifaiGqf_chw,4.999999997314256
43,--cd_gA-9Q8gM9P2cTxEsQ,UEBnR63_9PQ9WZTyVnOIYg,4.999999996998276
44,--cd_gA-9Q8gM9P2cTxEsQ,-3iRcdd9CPD5mqQj8q5jXQ,4.999999996557865
45,--cd_gA-9Q8gM9P2cTxEsQ,Rp9gsthQjYKkZenRMWmQag,4.999999996545295
46,--cd_gA-9Q8gM9P2cTxEsQ,_4B99coJlSasAgQPm0gyqA,4.999999996513164
